,id,abbreviation,name,code,stoichiometry,is_transport,equation,definition,reversibility,direction,abstract_reaction,pathways,aliases,ec_numbers,deltag,deltagerr,compound_ids,status,is_obsolete,linked_reaction,notes,source,...23,...24
144,rxn27067,RXNQT-4343.c,RXNQT-4343.c,(1) cpd00007[0] + (1) cpd05327[0] + (1) cpd26978[0] <=> (1) cpd00001[0] + (1) cpd22290[0] + (1) cpd26644[0],"-1:cpd00007:0:0:""O2"";-1:cpd05327:0:0:""Gluconapin"";-1:cpd26978:0:0:""Donor-H2"";1:cpd00001:0:0:""H2O"";1:cpd22290:0:0:""Acceptor"";1:cpd26644:0:0:""2-hydroxy-3-butenylglucosinolate""",0,(1) cpd00007[0] + (1) cpd05327[0] + (1) cpd26978[0] <=> (1) cpd00001[0] + (1) cpd22290[0] + (1) cpd26644[0],(1) O2[0] + (1) Gluconapin[0] + (1) Donor-H2[0] <=> (1) H2O[0] + (1) Acceptor[0] + (1) 2-hydroxy-3-butenylglucosinolate[0],?,=,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4471 (glucosinolate biosynthesis from dihomomethionine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),AraCyc: RXNQT-4343|CornCyc: RXNQT-4343|MetaCyc: RXNQT-4343|PlantCyc: RXNQT-4343|Name:,null,1.00E+07,1.00E+07,cpd00001;cpd00007;cpd05327;cpd22290;cpd26644;cpd26978,CPDFORMERROR,0,null,GCP|EQP,Primary Database,AT2G25450,RXNQT-4343
146,rxn27066,RXNQT-4341.c,RXNQT-4341.c,(1) cpd00007[0] + (1) cpd05331[0] <=> (1) cpd05327[0] + (1) cpd08023[0],"-1:cpd00007:0:0:""O2"";-1:cpd05331:0:0:""Glucoraphanin"";1:cpd00067:0:0:""H+"";1:cpd05327:0:0:""Gluconapin"";1:cpd08023:0:0:""methanesulfonate""",0,(1) cpd00007[0] + (1) cpd05331[0] <=> (1) cpd00067[0] + (1) cpd05327[0] + (1) cpd08023[0],(1) O2[0] + (1) Glucoraphanin[0] <=> (1) H+[0] + (1) Gluconapin[0] + (1) methanesulfonate[0],?,=,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4471 (glucosinolate biosynthesis from dihomomethionine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),AraCyc: RXNQT-4341|CornCyc: RXNQT-4341|MetaCyc: RXNQT-4341|PlantCyc: RXNQT-4341|Name:,1.14.11.M8,1.00E+07,1.00E+07,cpd00007;cpd00067;cpd05327;cpd05331;cpd08023,OK,0,null,GCP|EQP,Primary Database,AT4G03060,RXNQT-4341
147,rxn22320,RXN-12024.c,RXN-12024.c,(1) cpd00001[0] + (1) cpd01457[0] <=> (1) cpd00190[0] + (1) cpd23692[0],"-1:cpd00001:0:0:""H2O"";-1:cpd01457:0:0:""Glucotropeolin"";1:cpd00067:0:0:""H+"";1:cpd00190:0:0:""beta-D-Glucose"";1:cpd23692:0:0:""benzylglucosinolate aglycone""",0,(1) cpd00001[0] + (1) cpd01457[0] <=> (1) cpd00067[0] + (1) cpd00190[0] + (1) cpd23692[0],(1) H2O[0] + (1) Glucotropeolin[0] <=> (1) H+[0] + (1) beta-D-Glucose[0] + (1) benzylglucosinolate aglycone[0],=,=,null,MetaCyc: Activation (Activation); Activation-Inactivation-Interconversion (Activation/Inactivation/Interconversion); Degradation (Degradation/Utilization/Assimilation); GLUCOSINOLATE-DEG (Glucosinolate Activation); N-CONTAINING-GLUCOSIDE-DEG (Nitrogen Containing Glucoside Degradation); N-CONTAINING-SECONDARY-CMPD-DEG (Nitrogen Containing Secondary Compound Degradation); PWY-6684 (aromatic  glucosinolate activation); SECONDARY-METABOLITE-DEGRADATION (Secondary Metabolite Degradation),AraCyc: RXN-12024|MetaCyc: RXN-12024|PlantCyc: RXN-12024|SoyCyc: RXN-12024|Name:,3.2.1.147,9.59,6,cpd00001;cpd00067;cpd00190;cpd01457;cpd23692,OK,0,rxn28206,GCC|EQP,Primary Database,,RXN-12024
148,rxn45239,NA,NA,(1) cpd00001[0] + (1) cpd01457[0] <=> (1) cpd00027[0] + (1) cpd23692[0],-1:cpd00001:0:0:H2O;-1:cpd01457:0:0:Glucotropeolin;1:cpd00027:0:0:D-Glucose;1:cpd00067:0:0:H+;1:cpd23692:0:0:benzylglucosinolate aglycone,0,(1) cpd00001[0] + (1) cpd01457[0] <=> (1) cpd00027[0] + (1) cpd00067[0] + (1) cpd23692[0],(1) H2O[0] + (1) Glucotropeolin[0] <=> (1) D-Glucose[0] + (1) H+[0] + (1) benzylglucosinolate aglycone[0],=,=,null,MetaCyc: Activation (Activation); Activation-Inactivation-Interconversion (Activation/Inactivation/Interconversion); Degradation (Degradation/Utilization/Assimilation); GLUCOSINOLATE-DEG (Glucosinolate Activation); N-CONTAINING-GLUCOSIDE-DEG (Nitrogen Containing Glucoside Degradation); N-CONTAINING-SECONDARY-CMPD-DEG (Nitrogen Containing Secondary Compound Degradation); PWY-6684 (aromatic  glucosinolate activation); SECONDARY-METABOLITE-DEGRADATION (Secondary Metabolite Degradation),MetaCyc: RXN-12024,null,9.59,6,cpd00001;cpd00027;cpd00067;cpd01457;cpd23692,OK,0,null,GCC|EQP,Primary Database,,RXN-12024
149,rxn41942,NA,NA,(1) cpd00001[0] + (1) cpd26654[0] <=> (1) cpd00033[0] + (1) cpd31812[0],-1:cpd00001:0:0:H2O;-1:cpd26654:0:0:indol-3-ylmethylisothiocyanate-glutathione;1:cpd00033:0:0:Glycine;1:cpd31812:0:0:indol-3-ylmethylisothiocyanate-[gamma-Glu-Cys},0,(1) cpd00001[0] + (1) cpd26654[0] <=> (1) cpd00033[0] + (1) cpd31812[0],(1) H2O[0] + (1) indol-3-ylmethylisothiocyanate-glutathione[0] <=> (1) Glycine[0] + (1) indol-3-ylmethylisothiocyanate-[gamma-Glu-Cys}[0],?,=,null,MetaCyc: Activation (Activation); Activation-Inactivation-Interconversion (Activation/Inactivation/Interconversion); Degradation (Degradation/Utilization/Assimilation); GLUCOSINOLATE-DEG (Glucosinolate Activation); N-CONTAINING-GLUCOSIDE-DEG (Nitrogen Containing Glucoside Degradation); N-CONTAINING-SECONDARY-CMPD-DEG (Nitrogen Containing Secondary Compound Degradation); PWYQT-4477 (indole glucosinolate activation (intact plant cell)); SECONDARY-METABOLITE-DEGRADATION (Secondary Metabolite Degradation),MetaCyc: RXN-19576,null,1.00E+07,1.00E+07,cpd00001;cpd00033;cpd26654;cpd31812,OK,0,null,GCP|EQP,Primary Database,AT5G44070,RXN-19576
150,rxn27088,RXNQT-4364.c,RXNQT-4364.c,(2) cpd00001[0] + (1) cpd26654[0] <=> (1) cpd00023[0] + (1) cpd00033[0] + (1) cpd25487[0] + (1) cpd26628[0],"-2:cpd00001:0:0:""H2O"";-1:cpd26654:0:0:""indol-3-ylmethylisothiocyanate-glutathione"";1:cpd00023:0:0:""L-Glutamate"";1:cpd00033:0:0:""Glycine"";1:cpd25487:0:0:""3-aminomethylindole"";1:cpd26628:0:0:""2-thioxo1,3-thiazolidine-4-carboxylate""",0,(2) cpd00001[0] + (1) cpd26654[0] <=> (1) cpd00023[0] + (1) cpd00033[0] + (1) cpd25487[0] + (1) cpd26628[0],"(2) H2O[0] + (1) indol-3-ylmethylisothiocyanate-glutathione[0] <=> (1) L-Glutamate[0] + (1) Glycine[0] + (1) 3-aminomethylindole[0] + (1) 2-thioxo1,3-thiazolidine-4-carboxylate[0]",?,=,null,MetaCyc: Activation (Activation); Activation-Inactivation-Interconversion (Activation/Inactivation/Interconversion); Degradation (Degradation/Utilization/Assimilation); GLUCOSINOLATE-DEG (Glucosinolate Activation); N-CONTAINING-GLUCOSIDE-DEG (Nitrogen Containing Glucoside Degradation); N-CONTAINING-SECONDARY-CMPD-DEG (Nitrogen Containing Secondary Compound Degradation); PWYQT-4477 (indole glucosinolate activation (intact plant cell)); SECONDARY-METABOLITE-DEGRADATION (Secondary Metabolite Degradation),AraCyc: RXNQT-4364|MetaCyc: RXNQT-4364|PlantCyc: RXNQT-4364|Name:,null,1.00E+07,1.00E+07,cpd00001;cpd00023;cpd00033;cpd25487;cpd26628;cpd26654,OK,0,null,HB|GCP|EQP,Primary Database,,RXNQT-4364
151,rxn44183,NA,NA,(1) cpd33884[0] <=> (1) cpd25487[0] + (1) cpd26628[0],"-1:cpd00067:0:0:H+;-1:cpd33884:0:0:indol-3-ylmethylisothiocyanate-L-cysteine;1:cpd25487:0:0:3-aminomethylindole;1:cpd26628:0:0:2-thioxo1,3-thiazolidine-4-carboxylate",0,(1) cpd00067[0] + (1) cpd33884[0] <=> (1) cpd25487[0] + (1) cpd26628[0],"(1) H+[0] + (1) indol-3-ylmethylisothiocyanate-L-cysteine[0] <=> (1) 3-aminomethylindole[0] + (1) 2-thioxo1,3-thiazolidine-4-carboxylate[0]",?,=,null,MetaCyc: Activation (Activation); Activation-Inactivation-Interconversion (Activation/Inactivation/Interconversion); Degradation (Degradation/Utilization/Assimilation); GLUCOSINOLATE-DEG (Glucosinolate Activation); N-CONTAINING-GLUCOSIDE-DEG (Nitrogen Containing Glucoside Degradation); N-CONTAINING-SECONDARY-CMPD-DEG (Nitrogen Containing Secondary Compound Degradation); PWYQT-4477 (indole glucosinolate activation (intact plant cell)); SECONDARY-METABOLITE-DEGRADATION (Secondary Metabolite Degradation),MetaCyc: RXNQT-4364,null,1.00E+07,1.00E+07,cpd00067;cpd25487;cpd26628;cpd33884,OK,0,null,HB|GCP|EQP,Primary Database,,RXNQT-4364
152,rxn46594,NA,NA,(1) cpd00001[0] + (1) cpd31812[0] <=> (1) cpd00023[0] + (1) cpd33884[0],-1:cpd00001:0:0:H2O;-1:cpd31812:0:0:indol-3-ylmethylisothiocyanate-[gamma-Glu-Cys};1:cpd00023:0:0:L-Glutamate;1:cpd00067:0:0:H+;1:cpd33884:0:0:indol-3-ylmethylisothiocyanate-L-cysteine,0,(1) cpd00001[0] + (1) cpd31812[0] <=> (1) cpd00023[0] + (1) cpd00067[0] + (1) cpd33884[0],(1) H2O[0] + (1) indol-3-ylmethylisothiocyanate-[gamma-Glu-Cys}[0] <=> (1) L-Glutamate[0] + (1) H+[0] + (1) indol-3-ylmethylisothiocyanate-L-cysteine[0],?,=,null,MetaCyc: Activation (Activation); Activation-Inactivation-Interconversion (Activation/Inactivation/Interconversion); Degradation (Degradation/Utilization/Assimilation); GLUCOSINOLATE-DEG (Glucosinolate Activation); N-CONTAINING-GLUCOSIDE-DEG (Nitrogen Containing Glucoside Degradation); N-CONTAINING-SECONDARY-CMPD-DEG (Nitrogen Containing Secondary Compound Degradation); PWYQT-4477 (indole glucosinolate activation (intact plant cell)); SECONDARY-METABOLITE-DEGRADATION (Secondary Metabolite Degradation),MetaCyc: RXN-19574,null,1.00E+07,1.00E+07,cpd00001;cpd00023;cpd00067;cpd31812;cpd33884,OK,0,null,HB|GCP|EQP,Primary Database,,RXN-19574
156,rxn27080,RXNQT-4356.c,RXNQT-4356.c,(1) cpd00042[0] + (1) cpd26650[0] <=> (1) cpd00001[0] + (1) cpd26647[0],"-1:cpd00042:0:0:""GSH"";-1:cpd26650:0:0:""indole-3-carbinol"";1:cpd00001:0:0:""H2O"";1:cpd26647:0:0:""indol-3-ylmethyl-glutathione""",0,(1) cpd00042[0] + (1) cpd26650[0] <=> (1) cpd00001[0] + (1) cpd26647[0],(1) GSH[0] + (1) indole-3-carbinol[0] <=> (1) H2O[0] + (1) indol-3-ylmethyl-glutathione[0],=,=,null,MetaCyc: Activation (Activation); Activation-Inactivation-Interconversion (Activation/Inactivation/Interconversion); Degradation (Degradation/Utilization/Assimilation); GLUCOSINOLATE-DEG (Glucosinolate Activation); N-CONTAINING-GLUCOSIDE-DEG (Nitrogen Containing Glucoside Degradation); N-CONTAINING-SECONDARY-CMPD-DEG (Nitrogen Containing Secondary Compound Degradation); PWYQT-4476 (indole glucosinolate activation (herbivore attack)); SECONDARY-METABOLITE-DEGRADATION (Secondary Metabolite Degradation),AraCyc: RXNQT-4356|MetaCyc: RXNQT-4356|PlantCyc: RXNQT-4356|Name:,null,-5.68,3.17,cpd00001;cpd00042;cpd26647;cpd26650,OK,0,null,GCC|EQP,Primary Database,,RXNQT-4356
157,rxn27081,RXNQT-4357.c,RXNQT-4357.c,(1) cpd00084[0] + (1) cpd26650[0] <=> (1) cpd00001[0] + (1) cpd26649[0],"-1:cpd00084:0:0:""L-Cysteine"";-1:cpd26650:0:0:""indole-3-carbinol"";1:cpd00001:0:0:""H2O"";1:cpd26649:0:0:""indol-3-ylmethyl-cysteine""",0,(1) cpd00084[0] + (1) cpd26650[0] <=> (1) cpd00001[0] + (1) cpd26649[0],(1) L-Cysteine[0] + (1) indole-3-carbinol[0] <=> (1) H2O[0] + (1) indol-3-ylmethyl-cysteine[0],=,=,null,MetaCyc: Activation (Activation); Activation-Inactivation-Interconversion (Activation/Inactivation/Interconversion); Degradation (Degradation/Utilization/Assimilation); GLUCOSINOLATE-DEG (Glucosinolate Activation); N-CONTAINING-GLUCOSIDE-DEG (Nitrogen Containing Glucoside Degradation); N-CONTAINING-SECONDARY-CMPD-DEG (Nitrogen Containing Secondary Compound Degradation); PWYQT-4476 (indole glucosinolate activation (herbivore attack)); SECONDARY-METABOLITE-DEGRADATION (Secondary Metabolite Degradation),AraCyc: RXNQT-4357|MetaCyc: RXNQT-4357|PlantCyc: RXNQT-4357|Name:,null,-5.68,2.5,cpd00001;cpd00084;cpd26649;cpd26650,OK,0,null,GCC|EQP,Primary Database,,RXNQT-4357
158,rxn27076,RXNQT-4352.c,RXNQT-4352.c,(1) cpd00001[0] + (1) cpd26651[0] <=> (1) cpd01211[0] + (1) cpd26650[0],"-1:cpd00001:0:0:""H2O"";-1:cpd26651:0:0:""indol-3-ylmethylisothiocyanate"";1:cpd00067:0:0:H+;1:cpd01211:0:0:""Thiocyanate"";1:cpd26650:0:0:""indole-3-carbinol""",0,(1) cpd00001[0] + (1) cpd26651[0] <=> (1) cpd00067[0] + (1) cpd01211[0] + (1) cpd26650[0],(1) H2O[0] + (1) indol-3-ylmethylisothiocyanate[0] <=> (1) H+[0] + (1) Thiocyanate[0] + (1) indole-3-carbinol[0],?,=,null,MetaCyc: Activation (Activation); Activation-Inactivation-Interconversion (Activation/Inactivation/Interconversion); Degradation (Degradation/Utilization/Assimilation); GLUCOSINOLATE-DEG (Glucosinolate Activation); N-CONTAINING-GLUCOSIDE-DEG (Nitrogen Containing Glucoside Degradation); N-CONTAINING-SECONDARY-CMPD-DEG (Nitrogen Containing Secondary Compound Degradation); PWYQT-4476 (indole glucosinolate activation (herbivore attack)); SECONDARY-METABOLITE-DEGRADATION (Secondary Metabolite Degradation),AraCyc: RXNQT-4352|MetaCyc: RXNQT-4352|PlantCyc: RXNQT-4352|Name:,null,1.00E+07,1.00E+07,cpd00001;cpd00067;cpd01211;cpd26650;cpd26651,OK,0,null,HB|GCP|EQP,Primary Database,,RXNQT-4352
159,rxn41810,NA,NA,(1) cpd00001[0] + (1) cpd35450[0] <=> (1) cpd26650[0],-1:cpd00001:0:0:H2O;-1:cpd00067:0:0:H+;-1:cpd35450:0:0:indole-3-carbinonium ion;1:cpd26650:0:0:indole-3-carbinol,0,(1) cpd00001[0] + (1) cpd00067[0] + (1) cpd35450[0] <=> (1) cpd26650[0],(1) H2O[0] + (1) H+[0] + (1) indole-3-carbinonium ion[0] <=> (1) indole-3-carbinol[0],<,=,null,MetaCyc: Activation (Activation); Activation-Inactivation-Interconversion (Activation/Inactivation/Interconversion); Degradation (Degradation/Utilization/Assimilation); GLUCOSINOLATE-DEG (Glucosinolate Activation); N-CONTAINING-GLUCOSIDE-DEG (Nitrogen Containing Glucoside Degradation); N-CONTAINING-SECONDARY-CMPD-DEG (Nitrogen Containing Secondary Compound Degradation); PWYQT-4476 (indole glucosinolate activation (herbivore attack)); SECONDARY-METABOLITE-DEGRADATION (Secondary Metabolite Degradation),MetaCyc: RXNQT-4352,null,8.89,2.15,cpd00001;cpd00067;cpd26650;cpd35450,CI:-2,0,null,HB|GCP|EQC|EQU,Primary Database,,RXNQT-4352
160,rxn27082,RXNQT-4358.c,RXNQT-4358.c,(1) cpd00059[0] + (1) cpd26650[0] <=> (1) cpd00001[0] + (1) cpd26648[0],"-1:cpd00059:0:0:""L-Ascorbate"";-1:cpd00067:0:0:H+;-1:cpd26650:0:0:""indole-3-carbinol"";1:cpd00001:0:0:""H2O"";1:cpd26648:0:0:""ascorbigen""",0,(1) cpd00059[0] + (1) cpd00067[0] + (1) cpd26650[0] => (1) cpd00001[0] + (1) cpd26648[0],(1) L-Ascorbate[0] + (1) H+[0] + (1) indole-3-carbinol[0] => (1) H2O[0] + (1) ascorbigen[0],>,>,null,MetaCyc: Activation (Activation); Activation-Inactivation-Interconversion (Activation/Inactivation/Interconversion); Degradation (Degradation/Utilization/Assimilation); GLUCOSINOLATE-DEG (Glucosinolate Activation); N-CONTAINING-GLUCOSIDE-DEG (Nitrogen Containing Glucoside Degradation); N-CONTAINING-SECONDARY-CMPD-DEG (Nitrogen Containing Secondary Compound Degradation); PWYQT-4476 (indole glucosinolate activation (herbivore attack)); SECONDARY-METABOLITE-DEGRADATION (Secondary Metabolite Degradation),AraCyc: RXNQT-4358|MetaCyc: RXNQT-4358|PlantCyc: RXNQT-4358|Name:,null,-28.95,4.36,cpd00001;cpd00059;cpd00067;cpd26648;cpd26650,OK,0,null,GCC|HB|EQC,Primary Database,,RXNQT-4358
161,rxn46016,NA,NA,(1) cpd00059[0] + (1) cpd35450[0] <=> (1) cpd26648[0],-1:cpd00059:0:0:L-Ascorbate;-2:cpd00067:0:0:H+;-1:cpd35450:0:0:indole-3-carbinonium ion;1:cpd26648:0:0:ascorbigen,0,(1) cpd00059[0] + (2) cpd00067[0] + (1) cpd35450[0] <=> (1) cpd26648[0],(1) L-Ascorbate[0] + (2) H+[0] + (1) indole-3-carbinonium ion[0] <=> (1) ascorbigen[0],?,=,null,MetaCyc: Activation (Activation); Activation-Inactivation-Interconversion (Activation/Inactivation/Interconversion); Degradation (Degradation/Utilization/Assimilation); GLUCOSINOLATE-DEG (Glucosinolate Activation); N-CONTAINING-GLUCOSIDE-DEG (Nitrogen Containing Glucoside Degradation); N-CONTAINING-SECONDARY-CMPD-DEG (Nitrogen Containing Secondary Compound Degradation); PWYQT-4476 (indole glucosinolate activation (herbivore attack)); SECONDARY-METABOLITE-DEGRADATION (Secondary Metabolite Degradation),MetaCyc: RXNQT-4358,null,1.00E+07,1.00E+07,cpd00059;cpd00067;cpd26648;cpd35450,CI:-2,0,null,HB|GCP|EQC,Primary Database,,RXNQT-4358
162,rxn46131,NA,NA,(1) cpd26651[0] <=> (1) cpd32581[0] + (1) cpd35450[0],-1:cpd26651:0:0:indol-3-ylmethylisothiocyanate;1:cpd00067:0:0:H+;1:cpd32581:0:0:isothiocyanate;1:cpd35450:0:0:indole-3-carbinonium ion,0,(1) cpd26651[0] <=> (1) cpd00067[0] + (1) cpd32581[0] + (1) cpd35450[0],(1) indol-3-ylmethylisothiocyanate[0] <=> (1) H+[0] + (1) isothiocyanate[0] + (1) indole-3-carbinonium ion[0],?,=,null,MetaCyc: Activation (Activation); Activation-Inactivation-Interconversion (Activation/Inactivation/Interconversion); Degradation (Degradation/Utilization/Assimilation); GLUCOSINOLATE-DEG (Glucosinolate Activation); N-CONTAINING-GLUCOSIDE-DEG (Nitrogen Containing Glucoside Degradation); N-CONTAINING-SECONDARY-CMPD-DEG (Nitrogen Containing Secondary Compound Degradation); PWYQT-4476 (indole glucosinolate activation (herbivore attack)); SECONDARY-METABOLITE-DEGRADATION (Secondary Metabolite Degradation),MetaCyc: RXN-18230,null,1.00E+07,1.00E+07,cpd00067;cpd26651;cpd32581;cpd35450,CI:2,0,null,HB|GCP|EQP,Primary Database,,RXN-18230
163,rxn27087,RXNQT-4363.c,RXNQT-4363.c,(1) cpd00042[0] + (1) cpd26651[0] <=> (1) cpd26654[0],"-1:cpd00042:0:0:""GSH"";-1:cpd26651:0:0:""indol-3-ylmethylisothiocyanate"";1:cpd26654:0:0:""indol-3-ylmethylisothiocyanate-glutathione""",0,(1) cpd00042[0] + (1) cpd26651[0] <=> (1) cpd26654[0],(1) GSH[0] + (1) indol-3-ylmethylisothiocyanate[0] <=> (1) indol-3-ylmethylisothiocyanate-glutathione[0],?,=,null,MetaCyc: Activation (Activation); Activation-Inactivation-Interconversion (Activation/Inactivation/Interconversion); Degradation (Degradation/Utilization/Assimilation); GLUCOSINOLATE-DEG (Glucosinolate Activation); N-CONTAINING-GLUCOSIDE-DEG (Nitrogen Containing Glucoside Degradation); N-CONTAINING-SECONDARY-CMPD-DEG (Nitrogen Containing Secondary Compound Degradation); PWYQT-4477 (indole glucosinolate activation (intact plant cell)); SECONDARY-METABOLITE-DEGRADATION (Secondary Metabolite Degradation),AraCyc: RXNQT-4363|MetaCyc: RXNQT-4363|PlantCyc: RXNQT-4363|Name:,null,1.00E+07,1.00E+07,cpd00042;cpd26651;cpd26654,OK,0,null,GCP|EQP,Primary Database,AT1G27130,RXNQT-4363
164,rxn13986,R08670,"dihomomethionine,NADPH:oxygen oxidoreductase (N-hydroxylating, decarboxylating)",(2) cpd00005[0] + (2) cpd00007[0] + (1) cpd17407[0] <=> (3) cpd00001[0] + (2) cpd00006[0] + (1) cpd00011[0] + (1) cpd17435[0],"-2:cpd00005:0:0:""NADPH"";-2:cpd00007:0:0:""O2"";-2:cpd00067:0:0:""H+"";-1:cpd17407:0:0:""Dihomomethionine"";3:cpd00001:0:0:""H2O"";2:cpd00006:0:0:""NADP"";1:cpd00011:0:0:""CO2"";1:cpd17435:0:0:""5-Methylthiopentanaldoxime""",0,(2) cpd00005[0] + (2) cpd00007[0] + (2) cpd00067[0] + (1) cpd17407[0] => (3) cpd00001[0] + (2) cpd00006[0] + (1) cpd00011[0] + (1) cpd17435[0],(2) NADPH[0] + (2) O2[0] + (2) H+[0] + (1) Dihomomethionine[0] => (3) H2O[0] + (2) NADP[0] + (1) CO2[0] + (1) 5-Methylthiopentanaldoxime[0],>,>,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4471 (glucosinolate biosynthesis from dihomomethionine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)|KEGG: rn00966 (Glucosinolate biosynthesis); rn01210 (2-Oxocarboxylic acid metabolism),"AraCyc: RXNQT-4309|KEGG: R08670|MetaCyc: RXNQT-4309|PlantCyc: RXNQT-4309|Name: dihomomethionine,NADPH:oxygen oxidoreductase (N-hydroxylating, decarboxylating); dihomomethionine,NADPH:oxygen oxidoreductase (N-hydroxylating,decarboxylating)",1.14.13.-,-189.98,12.78,cpd00001;cpd00005;cpd00006;cpd00007;cpd00011;cpd00067;cpd17407;cpd17435,OK,0,rxn27031,GCC|EQC,Primary Database,AT1G16410,RXNQT-4309
165,rxn41501,NA,NA,(2) cpd00007[0] + (1) cpd17407[0] + (2) cpd21035[0] <=> (3) cpd00001[0] + (1) cpd00011[0] + (2) cpd11630[0] + (1) cpd17435[0],-2:cpd00007:0:0:O2;-1:cpd17407:0:0:Dihomomethionine;-2:cpd21035:0:0:Reduced flavin;3:cpd00001:0:0:H2O;1:cpd00011:0:0:CO2;2:cpd00067:0:0:H+;2:cpd11630:0:0:Flavin;1:cpd17435:0:0:5-Methylthiopentanaldoxime,0,(2) cpd00007[0] + (1) cpd17407[0] + (2) cpd21035[0] <=> (3) cpd00001[0] + (1) cpd00011[0] + (2) cpd00067[0] + (2) cpd11630[0] + (1) cpd17435[0],(2) O2[0] + (1) Dihomomethionine[0] + (2) Reduced flavin[0] <=> (3) H2O[0] + (1) CO2[0] + (2) H+[0] + (2) Flavin[0] + (1) 5-Methylthiopentanaldoxime[0],?,=,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4471 (glucosinolate biosynthesis from dihomomethionine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),MetaCyc: RXNQT-4309,1.14.14.42,1.00E+07,1.00E+07,cpd00001;cpd00007;cpd00011;cpd00067;cpd11630;cpd17407;cpd17435;cpd21035,OK,0,null,HB|GCP|EQP,Primary Database,AT1G16410,RXNQT-4309
166,rxn14161,R08675,"hexahomomethionine,NADPH:oxygen oxidoreductase (N-hydroxylating, decarboxylating)",(2) cpd00005[0] + (2) cpd00007[0] + (1) cpd17423[0] <=> (3) cpd00001[0] + (2) cpd00006[0] + (1) cpd00011[0] + (1) cpd17442[0],"-2:cpd00005:0:0:""NADPH"";-2:cpd00007:0:0:""O2"";-2:cpd00067:0:0:""H+"";-1:cpd17423:0:0:""Hexahomomethionine"";3:cpd00001:0:0:""H2O"";2:cpd00006:0:0:""NADP"";1:cpd00011:0:0:""CO2"";1:cpd17442:0:0:""9-Methylthiononanaldoxime""",0,(2) cpd00005[0] + (2) cpd00007[0] + (2) cpd00067[0] + (1) cpd17423[0] => (3) cpd00001[0] + (2) cpd00006[0] + (1) cpd00011[0] + (1) cpd17442[0],(2) NADPH[0] + (2) O2[0] + (2) H+[0] + (1) Hexahomomethionine[0] => (3) H2O[0] + (2) NADP[0] + (1) CO2[0] + (1) 9-Methylthiononanaldoxime[0],>,>,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4475 (glucosinolate biosynthesis from hexahomomethionine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)|KEGG: rn00966 (Glucosinolate biosynthesis); rn01210 (2-Oxocarboxylic acid metabolism),"AraCyc: RXNQT-4313|KEGG: R08675|MetaCyc: RXNQT-4313|PlantCyc: RXNQT-4313|Name: hexahomomethionine,NADPH:oxygen oxidoreductase (N-hydroxylating, decarboxylating); hexahomomethionine,NADPH:oxygen oxidoreductase (N-hydroxylating,decarboxylating)",1.14.13.-,-189.98,12.81,cpd00001;cpd00005;cpd00006;cpd00007;cpd00011;cpd00067;cpd17423;cpd17442,OK,0,rxn27035,GCC|EQC,Primary Database,AT1G16410 // AT1G16400,RXNQT-4313
